run,case,variant,ns,min_ns,max_ns,cycles,throughput,allocs,reallocs,frees,allocated_bytes,freed_bytes
2,prune/unrelated512,new,535487.5,509918.8,616662.5,1174201.6,956138.1,518,5,518,10958,10958
2,prune/unrelated512,old,22077793.8,21853368.8,22614100.0,48068606.4,23190.7,2567,2566,2567,601854,601854
2,prune/delete4-mixed0,new,1108806.2,1047737.5,1119637.5,2370751.1,3607.5,30,25,30,6062,6062
2,prune/delete4-mixed0,old,1305125.0,1283981.2,1403387.5,2829931.3,3064.8,31,26,31,6730,6730
2,prune/delete4-mixed128,new,1262918.8,1243081.2,1279562.5,2695130.5,104519.8,158,25,158,8494,8494
2,prune/delete4-mixed128,old,7649075.0,7422956.2,7722631.2,16628263.8,17257.0,671,666,671,156874,156874
3,load/0x0,old,197200.0,194750.0,235337.5,432524.7,5071.0,4,0,4,722,722
3,load/0x0,new,156150.0,153168.8,200425.0,342173.0,6404.1,3,0,3,532,532
3,prewarm/0x0,old,200850.0,190981.2,217212.5,431811.4,4978.8,4,0,4,722,722
3,prewarm/0x0,new,156381.2,152162.5,182975.0,340211.2,6394.6,3,0,3,532,532
3,validate/0x0,old,73406.2,72537.5,76406.2,160824.9,13622.8,1,0,1,190,190
3,validate/0x0,new,73218.8,72712.5,80812.5,160523.1,13657.7,1,0,1,190,190
3,load/1x1,old,204312.5,194606.2,237125.0,439096.1,4894.5,5,0,5,726,726
3,load/1x1,new,163300.0,160937.5,190412.5,358141.7,6123.7,4,0,4,536,536
3,prewarm/1x1,old,193487.5,190800.0,205937.5,424526.8,5168.3,5,0,5,726,726
3,prewarm/1x1,new,165250.0,157706.2,176512.5,360885.4,6051.4,3,0,3,532,532
3,validate/1x1,old,77875.0,77581.2,82906.2,170729.8,12841.1,2,0,2,194,194
3,validate/1x1,new,79275.0,78293.8,101737.5,173830.3,12614.3,1,0,1,190,190
3,load/320x80,old,219043.8,209406.2,226625.0,476850.0,4565.3,5,0,5,103122,103122
3,load/320x80,new,204700.0,172925.0,213756.2,428217.0,4885.2,4,0,4,102932,102932
3,prewarm/320x80,old,210812.5,208400.0,249281.2,462239.5,4743.6,5,0,5,103122,103122
3,prewarm/320x80,new,173262.5,171275.0,187718.8,379529.2,5771.6,3,0,3,532,532
3,validate/320x80,old,97393.8,93843.8,98681.2,211460.8,10267.6,2,0,2,102590,102590
3,validate/320x80,new,121150.0,111793.8,126050.0,259819.4,8254.2,1,0,1,190,190
3,load/1024x512,old,1332531.2,1272700.0,1498606.2,2898085.9,750.5,5,0,5,2097874,2097874
3,load/1024x512,new,1265137.5,1257306.2,1309506.2,2756481.0,790.4,4,0,4,2097684,2097684
3,prewarm/1024x512,old,1355418.8,1327831.2,1412675.0,2951506.8,737.8,5,0,5,2097874,2097874
3,prewarm/1024x512,new,732487.5,713906.2,746925.0,1592609.6,1365.2,3,0,3,532,532
3,validate/1024x512,old,1189343.8,1169968.8,1214381.2,2587315.1,840.8,2,0,2,2097342,2097342
