run,scenario,implementation,ns_per_op,ns_min,ns_max,thread_cycles_per_op,units_per_second,allocations,reallocations,frees,allocated_bytes,freed_bytes
3,phase_128_peak_true_before,new,2508.2,2353.1,2714.1,5501.6,51032549.4,0,0,0,0,0
3,phase_128_peak_true_late,old,202230.3,201448.8,206670.1,443140.5,632941.8,0,0,0,0,0
3,phase_128_peak_true_late,new,31492.2,31056.1,32298.6,69044.8,4064500.1,0,0,0,0,0
3,phase_128_peak_true_after,old,2010.4,1843.9,2434.2,4404.6,63670455.6,0,0,0,0,0
3,phase_128_peak_true_after,new,1780.7,1474.2,1855.5,3901.7,71883294.9,0,0,0,0,0
3,sample_stream_0,old,31.2,31.2,34.4,116.6,0.0,0,0,0,0,0
3,sample_stream_0,new,15.6,15.6,596.9,75.5,0.0,0,0,0,0,0
3,sample_stream_1,old,959.4,953.1,1515.6,2147.0,1042345.3,2,0,2,1868,1868
3,sample_stream_1,new,731.2,687.5,1256.2,1653.1,1367521.4,1,0,1,1360,1360
3,sample_stream_16,old,35443.8,30728.1,42878.1,77655.0,451419.5,10,4,10,50336,50336
3,sample_stream_16,new,7968.8,6703.1,8996.9,17532.6,2007843.1,9,4,9,42208,42208
3,sample_stream_256,old,246781.2,213118.8,274196.9,540244.4,1037356.0,147,8,147,825878,825878
3,sample_stream_256,new,186878.1,183975.0,202628.1,409360.6,1369876.8,146,8,146,695830,695830
3,sample_stream_1024,old,1550553.1,1475381.2,1606331.2,3396179.4,660409.5,586,10,586,3307616,3307616
3,sample_stream_1024,new,1206431.2,1088021.9,1345453.1,2638815.2,848784.4,585,10,585,2787424,2787424
3,explosion_1_overlap_false,old,1218.8,1175.0,2206.2,2771.2,820512.8,3,1,3,5112,5112
3,explosion_1_overlap_false,new,1075.0,1068.8,1112.5,2455.6,930232.6,2,1,2,4096,4096
3,explosion_1_overlap_true,old,1175.0,1168.8,3475.0,2675.1,851063.8,3,1,3,5112,5112
3,explosion_1_overlap_true,new,1187.5,1181.2,1237.5,2716.3,842105.3,2,1,2,4096,4096
3,explosion_16_overlap_false,old,76062.5,68343.8,78050.0,166586.8,210353.3,9,9,9,102128,102128
3,explosion_16_overlap_false,new,27687.5,25318.8,29493.8,60499.7,577878.1,5,9,5,85872,85872
3,explosion_16_overlap_true,old,13243.8,11900.0,21812.5,29166.1,1208117.0,9,7,9,36848,36848
3,explosion_16_overlap_true,new,10625.0,10600.0,14968.8,23431.6,1505882.4,5,7,5,20592,20592
3,explosion_128_overlap_false,old,395981.2,367043.8,402225.0,866599.6,323247.6,9,24,9,826992,826992
3,explosion_128_overlap_false,new,172031.2,164587.5,180731.2,376291.6,744050.9,5,24,5,696944,696944
3,explosion_128_overlap_true,old,104831.2,99043.8,116987.5,229871.4,1221010.0,9,19,9,136176,136176
3,explosion_128_overlap_true,new,71450.0,64943.8,78562.5,156860.2,1791462.6,5,19,5,22384,22384
3,explosion_512_overlap_false,old,2544181.2,2534500.0,2596200.0,5574668.9,201243.5,9,34,9,3312240,3312240
3,explosion_512_overlap_false,new,2136750.0,2103956.2,2181350.0,4675144.1,239616.2,5,34,5,2792048,2792048
3,explosion_512_overlap_true,old,549193.8,498725.0,575931.2,1203998.8,932275.7,9,27,9,337392,337392
3,explosion_512_overlap_true,new,346650.0,333100.0,367031.2,760457.8,1476994.1,5,27,5,28528,28528
3,speed_install,old,1512.5,1321.9,2215.6,3402.2,661157.0,8,0,0,378,0
3,speed_install,new,2428.1,1909.4,3859.4,5384.6,411840.4,9,1,0,778,128
3,speed_read_default_receiver_false,old,29888.7,29194.5,32019.1,65537.0,4282559.0,0,0,0,0,0
3,speed_read_default_receiver_false,new,30647.7,30085.5,31459.4,67167.9,4176502.1,0,0,0,0,0
3,speed_read_default_receiver_true,old,52638.3,50997.7,53864.8,115397.0,2431690.3,128,0,128,5120,5120
3,speed_read_default_receiver_true,new,51781.2,50087.1,52623.8,113543.2,2471937.2,128,0,128,5120,5120
3,speed_read_active_receiver_false,old,56559.4,56193.0,58620.3,123990.1,2263108.5,128,0,128,512,512
3,speed_read_active_receiver_false,new,49798.4,48984.8,51533.6,109174.7,2570361.8,0,0,0,0,0
3,speed_read_active_receiver_true,old,78915.2,77910.5,87607.0,173019.2,1621993.5,256,0,256,5632,5632
3,speed_read_active_receiver_true,new,70110.5,69498.4,84856.2,153728.9,1825688.2,128,0,128,5120,5120
3,speed_read_inactive_receiver_false,old,42147.7,41598.4,46018.0,92358.9,3036942.3,128,0,128,512,512
3,speed_read_inactive_receiver_false,new,36344.5,35135.9,38222.3,79666.5,3521850.3,0,0,0,0,0
3,speed_read_inactive_receiver_true,old,63950.0,63143.4,65727.0,140207.3,2001563.7,256,0,256,5632,5632
3,speed_read_inactive_receiver_true,new,56480.5,56021.1,58502.0,123815.1,2266270.1,128,0,128,5120,5120
3,speed_read_cleared_receiver_false,old,42813.7,41942.6,44085.9,93866.3,2989699.2,128,0,128,512,512
3,speed_read_cleared_receiver_false,new,36390.2,35151.2,37597.7,79745.4,3517427.2,0,0,0,0,0
3,speed_read_cleared_receiver_true,old,63566.4,63280.1,65384.0,139295.0,2013642.2,256,0,256,5632,5632
3,speed_read_cleared_receiver_true,new,56991.0,55868.0,57858.2,124901.5,2245968.0,128,0,128,5120,5120
4,phase_1_peak_false_before,new,2351.4,2044.5,2672.5,5164.7,54436415.0,0,0,0,0,0
4,phase_1_peak_false_before,old,2754.1,2288.7,3338.1,6037.1,46476136.4,0,0,0,0,0
4,phase_1_peak_false_late,new,2261.5,2108.0,2603.7,4960.6,56599015.5,0,0,0,0,0
4,phase_1_peak_false_late,old,2571.9,2133.4,2836.3,5642.3,49769137.3,0,0,0,0,0
4,phase_1_peak_false_after,new,1445.5,1250.4,1587.7,3167.3,88550195.9,0,0,0,0,0
4,phase_1_peak_false_after,old,1791.6,1564.1,1879.3,3936.4,71444456.6,0,0,0,0,0
4,phase_1_peak_true_before,new,2204.1,1827.9,2659.0,4832.4,58073549.0,0,0,0,0,0
4,phase_1_peak_true_before,old,2531.1,2252.9,2839.1,5526.1,50571803.4,0,0,0,0,0
4,phase_1_peak_true_late,new,2278.7,2091.6,2415.2,4997.5,56172109.4,0,0,0,0,0
4,phase_1_peak_true_late,old,2442.0,2409.4,2661.1,5333.2,52416220.1,0,0,0,0,0
4,phase_1_peak_true_after,new,1328.9,1283.2,1346.1,2920.0,96319811.9,0,0,0,0,0
4,phase_1_peak_true_after,old,1813.5,1725.8,1926.4,3984.0,70582660.2,0,0,0,0,0
4,phase_2_peak_false_before,new,2253.1,2060.7,2570.7,4903.2,56809986.1,0,0,0,0,0
4,phase_2_peak_false_before,old,2432.6,2369.9,2619.9,5332.3,52618225.6,0,0,0,0,0
4,phase_2_peak_false_late,new,2911.3,2697.9,3206.4,6383.9,43966188.1,0,0,0,0,0
4,phase_2_peak_false_late,old,3848.4,3511.5,4195.3,8443.5,33260251.7,0,0,0,0,0
4,phase_2_peak_false_after,new,1337.5,1283.2,1514.5,2928.1,95700934.6,0,0,0,0,0
4,phase_2_peak_false_after,old,1799.8,1668.0,2044.1,3954.0,71118828.0,0,0,0,0,0
4,phase_2_peak_true_before,new,2264.6,2186.1,2626.0,4974.3,56520914.2,0,0,0,0,0
4,phase_2_peak_true_before,old,2461.9,2398.4,2562.5,5398.3,51992066.6,0,0,0,0,0
4,phase_2_peak_true_late,new,2993.0,2864.3,3099.8,6564.8,42766901.6,0,0,0,0,0
4,phase_2_peak_true_late,old,3951.4,3832.6,4100.4,8648.4,32393851.0,0,0,0,0,0
4,phase_2_peak_true_after,new,1334.8,1293.9,1532.8,2933.2,95896985.7,0,0,0,0,0
4,phase_2_peak_true_after,old,1828.7,1775.0,1928.5,4017.9,69994659.8,0,0,0,0,0
4,phase_8_peak_false_before,new,2204.3,2053.3,2374.4,4835.0,58068403.3,0,0,0,0,0
4,phase_8_peak_false_before,old,2368.6,2243.8,2610.2,5197.3,54041395.2,0,0,0,0,0
4,phase_8_peak_false_late,new,4145.7,3693.2,4529.3,9095.1,30875341.6,0,0,0,0,0
4,phase_8_peak_false_late,old,12794.3,12489.1,15409.0,28065.6,10004427.0,0,0,0,0,0
4,phase_8_peak_false_after,new,1258.2,1162.9,1569.9,2767.3,101732381.2,0,0,0,0,0
4,phase_8_peak_false_after,old,1769.1,1639.6,2085.5,3876.4,72351512.5,0,0,0,0,0
4,phase_8_peak_true_before,new,2162.3,1925.0,2675.0,4749.3,59196097.9,0,0,0,0,0
4,phase_8_peak_true_before,old,2273.4,2057.8,2653.7,4987.2,56302405.5,0,0,0,0,0
4,phase_8_peak_true_late,new,4204.3,3992.2,4648.2,9133.7,30445043.2,0,0,0,0,0
4,phase_8_peak_true_late,old,13067.6,12595.3,13304.9,28650.3,9795235.1,0,0,0,0,0
4,phase_8_peak_true_after,new,1351.4,1200.4,1490.2,2970.5,94718890.0,0,0,0,0,0
4,phase_8_peak_true_after,old,1823.2,1522.9,2060.0,3996.4,70204606.3,0,0,0,0,0
4,phase_32_peak_false_before,new,2216.8,1997.3,2523.2,4871.4,57740969.2,0,0,0,0,0
4,phase_32_peak_false_before,old,2417.0,2068.9,2652.3,5295.9,52958383.8,0,0,0,0,0
4,phase_32_peak_false_late,new,9393.6,8611.3,10935.9,20599.1,13626364.5,0,0,0,0,0
4,phase_32_peak_false_late,old,50681.1,48843.0,55412.9,111087.6,2525598.6,0,0,0,0,0
4,phase_32_peak_false_after,new,1231.4,1127.5,1512.3,2706.5,103942902.5,0,0,0,0,0
4,phase_32_peak_false_after,old,1714.3,1516.4,2247.7,3766.2,74667882.0,0,0,0,0,0
4,phase_32_peak_true_before,new,2079.1,1866.6,2253.9,4558.1,61565054.0,0,0,0,0,0
4,phase_32_peak_true_before,old,2223.8,2127.5,2681.4,4884.7,57558405.1,0,0,0,0,0
4,phase_32_peak_true_late,new,9651.0,9413.1,10306.8,21157.7,13262906.5,0,0,0,0,0
4,phase_32_peak_true_late,old,50962.1,49588.1,54465.0,111712.6,2511670.0,0,0,0,0,0
4,phase_32_peak_true_after,new,1358.2,1162.7,1478.3,2984.7,94242162.8,0,0,0,0,0
4,phase_32_peak_true_after,old,1797.9,1769.1,2023.6,3942.9,71196089.1,0,0,0,0,0
4,phase_128_peak_false_before,new,2209.0,1997.5,2398.0,4842.3,57945181.3,0,0,0,0,0
4,phase_128_peak_false_before,old,2282.6,2069.3,2679.9,5015.9,56075981.9,0,0,0,0,0
4,phase_128_peak_false_late,new,30807.0,28457.2,31521.3,67377.9,4154895.6,0,0,0,0,0
4,phase_128_peak_false_late,old,201540.4,197894.3,205075.6,441784.0,635108.3,0,0,0,0,0
4,phase_128_peak_false_after,new,1388.9,1329.1,1552.7,3052.4,92161440.0,0,0,0,0,0
4,phase_128_peak_false_after,old,1874.4,1563.9,1981.4,4117.8,68288006.7,0,0,0,0,0
4,phase_128_peak_true_before,new,2118.0,1983.4,2505.5,4652.4,60435263.7,0,0,0,0,0
4,phase_128_peak_true_before,old,2398.6,2168.8,2849.0,5268.0,53363732.6,0,0,0,0,0
4,phase_128_peak_true_late,new,31171.7,30480.3,33002.1,68348.5,4106291.4,0,0,0,0,0
4,phase_128_peak_true_late,old,203753.5,200096.5,217184.2,446356.3,628210.0,0,0,0,0,0
4,phase_128_peak_true_after,new,1330.1,1329.9,1342.0,2923.0,96234948.6,0,0,0,0,0
4,phase_128_peak_true_after,old,1789.6,1789.1,1821.5,3931.7,71522427.2,0,0,0,0,0
4,sample_stream_0,new,18.8,18.8,21.9,89.2,0.0,0,0,0,0,0
4,sample_stream_0,old,37.5,37.5,40.6,130.3,0.0,0,0,0,0,0
4,sample_stream_1,new,728.1,725.0,734.4,1646.2,1373390.6,1,0,1,1360,1360
4,sample_stream_1,old,1059.4,1056.2,1071.9,2373.3,943952.8,2,0,2,1868,1868
4,sample_stream_16,new,7378.1,7353.1,8015.6,16249.8,2168572.6,9,4,9,42208,42208
4,sample_stream_16,old,34315.6,34121.9,35609.4,75384.5,466259.9,10,4,10,50336,50336
4,sample_stream_256,new,207628.1,201484.4,215328.1,455174.4,1232973.6,146,8,146,695830,695830
4,sample_stream_256,old,222840.6,210250.0,251934.4,488360.1,1148803.1,147,8,147,825878,825878
4,sample_stream_1024,new,1363440.6,1354406.2,1425018.8,2983800.7,751041.1,585,10,585,2787424,2787424
4,sample_stream_1024,old,1380659.4,1342625.0,1427846.9,3021801.7,741674.6,586,10,586,3307616,3307616
4,explosion_1_overlap_false,new,1193.8,1181.2,1343.8,2716.3,837696.3,2,1,2,4096,4096
4,explosion_1_overlap_false,old,1312.5,1268.8,2306.2,2977.0,761904.8,3,1,3,5112,5112
4,explosion_1_overlap_true,new,1181.2,1175.0,1187.5,2688.9,846560.8,2,1,2,4096,4096
4,explosion_1_overlap_true,old,1300.0,1293.8,1337.5,2949.6,769230.8,3,1,3,5112,5112
4,explosion_16_overlap_false,new,28556.2,26981.2,31456.2,62845.6,560297.7,5,9,5,85872,85872
4,explosion_16_overlap_false,old,86868.8,79750.0,97531.2,190457.4,184185.9,9,9,9,102128,102128
4,explosion_16_overlap_true,new,10525.0,10500.0,10568.8,23212.1,1520190.0,5,7,5,20592,20592
4,explosion_16_overlap_true,old,27450.0,14156.2,28781.2,60005.8,582878.0,9,7,9,36848,36848
4,explosion_128_overlap_false,new,171875.0,168531.2,194575.0,377114.7,744727.3,5,24,5,696944,696944
4,explosion_128_overlap_false,old,338925.0,303043.8,361275.0,743103.5,377664.7,9,24,9,826992,826992
4,explosion_128_overlap_true,new,67793.8,62406.2,75118.8,148628.9,1888079.7,5,19,5,22384,22384
4,explosion_128_overlap_true,old,107075.0,103912.5,114793.8,234453.4,1195423.8,9,19,9,136176,136176
4,explosion_512_overlap_false,new,2215200.0,2208131.2,2337118.8,4855751.4,231130.4,5,34,5,2792048,2792048
4,explosion_512_overlap_false,old,2568612.5,2532350.0,2644693.8,5623466.4,199329.4,9,34,9,3312240,3312240
4,explosion_512_overlap_true,new,339406.2,333600.0,349418.8,744173.6,1508516.7,5,27,5,28528,28528
4,explosion_512_overlap_true,old,531218.8,511268.8,566856.2,1164817.9,963821.4,9,27,9,337392,337392
4,speed_install,old,1481.2,1268.8,1621.9,3319.9,675105.5,8,0,0,378,0
4,speed_install,new,2550.0,1943.8,3231.2,5652.1,392156.9,9,1,0,778,128
4,speed_read_default_receiver_false,new,30292.2,29797.3,32783.6,66153.5,4225511.9,0,0,0,0,0
4,speed_read_default_receiver_false,old,30000.8,28952.3,30271.1,65768.5,4266555.6,0,0,0,0,0
4,speed_read_default_receiver_true,new,50818.4,49492.6,51837.1,111422.0,2518774.7,128,0,128,5120,5120
4,speed_read_default_receiver_true,old,48939.8,47995.7,51157.8,107327.8,2615455.8,128,0,128,5120,5120
4,speed_read_active_receiver_false,new,49514.5,48478.1,50920.7,108554.8,2585103.8,0,0,0,0,0
4,speed_read_active_receiver_false,old,56025.8,54673.0,57432.0,122689.4,2284662.5,128,0,128,512,512
4,speed_read_active_receiver_true,new,68994.9,68247.3,70349.2,151114.6,1855209.0,128,0,128,5120,5120
4,speed_read_active_receiver_true,old,77044.5,75399.2,78718.4,168752.6,1661376.8,256,0,256,5632,5632
4,speed_read_inactive_receiver_false,new,34916.4,33682.8,36388.3,76552.3,3665898.5,0,0,0,0,0
4,speed_read_inactive_receiver_false,old,42673.4,41088.3,43309.8,93549.0,2999524.0,128,0,128,512,512
4,speed_read_inactive_receiver_true,new,56259.4,55655.9,58537.9,123259.5,2275176.4,128,0,128,5120,5120
4,speed_read_inactive_receiver_true,old,62545.7,60395.3,67192.6,137128.3,2046503.5,256,0,256,5632,5632
4,speed_read_cleared_receiver_false,new,36284.0,34262.1,37528.1,79535.3,3527727.2,0,0,0,0,0
4,speed_read_cleared_receiver_false,old,43113.3,42333.6,43729.7,94613.9,2968922.7,128,0,128,512,512
4,speed_read_cleared_receiver_true,new,54893.8,53771.5,71239.1,120273.1,2331777.3,128,0,128,5120,5120
4,speed_read_cleared_receiver_true,old,60598.8,59180.9,65543.8,132879.0,2112252.1,256,0,256,5632,5632
5,phase_1_peak_false_before,old,2387.3,2281.4,2679.7,5223.0,53616951.6,0,0,0,0,0
5,phase_1_peak_false_before,new,2182.2,2092.6,2351.4,4781.4,58655687.8,0,0,0,0,0
5,phase_1_peak_false_late,old,2403.1,2179.5,2519.7,5264.6,53263979.2,0,0,0,0,0
5,phase_1_peak_false_late,new,2261.3,2075.8,2728.9,4959.8,56603904.0,0,0,0,0,0
5,phase_1_peak_false_after,old,1771.1,1626.6,2222.1,3879.4,72271724.7,0,0,0,0,0
5,phase_1_peak_false_after,new,1311.1,1200.4,1486.7,2873.2,97625502.8,0,0,0,0,0
5,phase_1_peak_true_before,old,2505.7,2222.3,2935.7,5492.6,51084262.2,0,0,0,0,0
5,phase_1_peak_true_before,new,2230.5,2004.9,2411.9,4892.0,57387040.3,0,0,0,0,0
5,phase_1_peak_true_late,old,2517.8,2289.5,2595.5,5522.2,50838569.5,0,0,0,0,0
5,phase_1_peak_true_late,new,2087.1,2007.0,2495.9,4585.1,61328841.5,0,0,0,0,0
5,phase_1_peak_true_after,old,1665.4,1563.7,2018.9,3626.9,76857042.3,0,0,0,0,0
5,phase_1_peak_true_after,new,1375.6,1326.4,1472.7,3015.6,93051256.6,0,0,0,0,0
5,phase_2_peak_false_before,old,2377.7,2210.5,2693.0,5215.3,53832758.3,0,0,0,0,0
5,phase_2_peak_false_before,new,2186.5,1925.4,2614.8,4793.8,58540419.8,0,0,0,0,0
5,phase_2_peak_false_late,old,4226.6,3753.1,6535.7,9271.7,30284658.0,0,0,0,0,0
5,phase_2_peak_false_late,new,2643.6,2484.2,2976.4,5799.2,48419652.8,0,0,0,0,0
5,phase_2_peak_false_after,old,1954.1,1760.9,2305.1,4290.5,65503248.4,0,0,0,0,0
5,phase_2_peak_false_after,new,1403.3,1329.3,1508.2,3083.7,91212247.7,0,0,0,0,0
5,phase_2_peak_true_before,old,2400.2,2115.2,3718.9,5265.4,53328993.4,0,0,0,0,0
5,phase_2_peak_true_before,new,1982.6,1866.4,2344.5,4354.8,64561127.0,0,0,0,0,0
5,phase_2_peak_true_late,old,4982.6,4590.4,5287.3,10856.2,25689310.5,0,0,0,0,0
5,phase_2_peak_true_late,new,3062.7,2492.0,3353.1,6716.2,41793253.0,0,0,0,0,0
5,phase_2_peak_true_after,old,1840.0,1516.4,2252.1,4042.3,69563740.6,0,0,0,0,0
5,phase_2_peak_true_after,new,1177.3,1127.5,1460.7,2587.7,108719309.9,0,0,0,0,0
5,phase_8_peak_false_before,old,2429.9,2084.4,2917.0,5336.6,52677437.5,0,0,0,0,0
5,phase_8_peak_false_before,new,2300.2,1950.4,2561.1,5026.2,55647448.4,0,0,0,0,0
5,phase_8_peak_false_late,old,13483.0,11926.8,15426.8,29562.6,9493430.7,0,0,0,0,0
5,phase_8_peak_false_late,new,4095.3,3628.3,4532.4,8975.9,31255246.1,0,0,0,0,0
5,phase_8_peak_false_after,old,1777.3,1614.1,2239.3,3904.3,72017582.4,0,0,0,0,0
5,phase_8_peak_false_after,new,1257.2,1162.9,1455.7,2762.6,101811402.8,0,0,0,0,0
5,phase_8_peak_true_before,old,2356.8,2254.9,2588.3,5176.3,54310101.9,0,0,0,0,0
5,phase_8_peak_true_before,new,2140.0,1902.9,3553.5,4693.5,59811992.3,0,0,0,0,0
5,phase_8_peak_true_late,old,13549.2,12384.6,14270.7,29717.8,9447039.2,0,0,0,0,0
5,phase_8_peak_true_late,new,4400.8,4125.0,5398.8,9656.3,29085744.7,0,0,0,0,0
5,phase_8_peak_true_after,old,1775.0,1726.0,1972.9,3886.3,72112676.1,0,0,0,0,0
5,phase_8_peak_true_after,new,1379.1,1283.0,1522.7,3030.6,92814049.0,0,0,0,0,0
5,phase_32_peak_false_before,old,2444.1,2287.1,2918.9,5359.3,52370145.4,0,0,0,0,0
5,phase_32_peak_false_before,new,2220.7,2053.3,2373.4,4854.3,57639401.9,0,0,0,0,0
5,phase_32_peak_false_late,old,50565.0,49795.1,52644.1,110715.9,2531393.3,0,0,0,0,0
5,phase_32_peak_false_late,new,8910.2,8361.1,9930.9,19546.6,14365629.1,0,0,0,0,0
5,phase_32_peak_false_after,old,1731.1,1563.7,2044.9,3803.1,73943360.0,0,0,0,0,0
5,phase_32_peak_false_after,new,1142.6,1127.5,1556.6,2504.1,112027350.4,0,0,0,0,0
5,phase_32_peak_true_before,old,2698.4,2533.6,2961.5,5926.5,47434858.1,0,0,0,0,0
5,phase_32_peak_true_before,new,2248.4,2153.3,2467.8,4904.0,56928422.5,0,0,0,0,0
5,phase_32_peak_true_late,old,50763.9,48797.5,53351.8,111223.9,2521478.5,0,0,0,0,0
5,phase_32_peak_true_late,new,9697.1,8579.7,10098.2,21240.5,13199863.0,0,0,0,0,0
5,phase_32_peak_true_after,old,1711.5,1633.4,2227.9,3760.2,74787173.3,0,0,0,0,0
5,phase_32_peak_true_after,new,1200.6,1162.9,1370.7,2640.9,106614608.8,0,0,0,0,0
5,phase_128_peak_false_before,old,2379.7,2148.8,2860.7,5226.8,53788575.2,0,0,0,0,0
5,phase_128_peak_false_before,new,2271.7,2062.1,2691.0,4981.2,56345972.0,0,0,0,0,0
5,phase_128_peak_false_late,old,201424.2,198355.1,211445.1,441312.0,635474.7,0,0,0,0,0
5,phase_128_peak_false_late,new,30432.6,29170.9,31720.9,66710.9,4206013.5,0,0,0,0,0
5,phase_128_peak_false_after,old,1685.4,1586.1,2041.2,3701.9,75948545.6,0,0,0,0,0
5,phase_128_peak_false_after,new,1340.8,1134.0,1693.4,2938.8,95463947.6,0,0,0,0,0
5,phase_128_peak_true_before,old,2607.0,2165.0,2766.8,5719.0,49097992.2,0,0,0,0,0
5,phase_128_peak_true_before,new,2187.1,1866.6,2480.9,4794.3,58524736.6,0,0,0,0,0
5,phase_128_peak_true_late,old,200908.0,196930.5,205279.1,440372.3,637107.5,0,0,0,0,0
5,phase_128_peak_true_late,new,32443.0,31252.3,32828.9,71106.9,3945384.9,0,0,0,0,0
5,phase_128_peak_true_after,old,1804.9,1787.5,1967.0,3942.9,70918731.7,0,0,0,0,0
5,phase_128_peak_true_after,new,1383.6,1200.4,1464.6,3040.8,92512704.7,0,0,0,0,0
5,sample_stream_0,old,34.4,34.4,40.6,123.5,0.0,0,0,0,0,0
5,sample_stream_0,new,18.8,18.8,18.8,89.2,0.0,0,0,0,0,0
5,sample_stream_1,old,762.5,731.2,1262.5,1714.8,1311475.4,2,0,2,1868,1868
5,sample_stream_1,new,578.1,571.9,1118.8,1317.0,1729729.7,1,0,1,1360,1360
5,sample_stream_16,old,6950.0,6906.2,10200.0,15296.4,2302158.3,10,4,10,50336,50336
5,sample_stream_16,new,8140.6,6903.1,9846.9,17930.4,1965451.1,9,4,9,42208,42208
5,sample_stream_256,old,407812.5,396962.5,544337.5,892253.8,627739.5,147,8,147,825878,825878
5,sample_stream_256,new,263318.8,250996.9,324256.2,576990.0,972205.7,146,8,146,695830,695830
5,sample_stream_1024,old,1653875.0,1524084.4,1732090.6,3622154.7,619152.0,586,10,586,3307616,3307616
5,sample_stream_1024,new,1223718.8,1200237.5,1402656.2,2676528.2,836793.6,585,10,585,2787424,2787424
5,explosion_1_overlap_false,old,1268.8,1200.0,2375.0,2880.9,788177.3,3,1,3,5112,5112
5,explosion_1_overlap_false,new,1206.2,1168.8,2262.5,2743.8,829015.5,2,1,2,4096,4096
5,explosion_1_overlap_true,old,1331.2,1318.8,1362.5,3031.8,751173.7,3,1,3,5112,5112
5,explosion_1_overlap_true,new,1200.0,1187.5,2162.5,2730.1,833333.3,2,1,2,4096,4096
5,explosion_16_overlap_false,old,16725.0,16681.2,28568.8,36821.1,956651.7,9,9,9,102128,102128
5,explosion_16_overlap_false,new,30493.8,24850.0,35812.5,67057.2,524697.7,5,9,5,85872,85872
5,explosion_16_overlap_true,old,11293.8,11262.5,16856.2,24885.8,1416712.8,9,7,9,36848,36848
5,explosion_16_overlap_true,new,10631.2,9262.5,13537.5,23459.1,1504997.1,5,7,5,20592,20592
5,explosion_128_overlap_false,old,413387.5,390487.5,505543.8,905272.9,309636.8,9,24,9,826992,826992
5,explosion_128_overlap_false,new,194150.0,173506.2,206050.0,425295.0,659284.1,5,24,5,696944,696944
5,explosion_128_overlap_true,old,95562.5,85825.0,109725.0,208744.5,1339437.5,9,19,9,136176,136176
5,explosion_128_overlap_true,new,68743.8,64825.0,73393.8,150714.2,1861987.5,5,19,5,22384,22384
5,explosion_512_overlap_false,old,2511962.5,2425468.8,2607625.0,5503290.3,203824.7,9,34,9,3312240,3312240
5,explosion_512_overlap_false,new,2092731.2,2043825.0,2160543.8,4585121.9,244656.4,5,34,5,2792048,2792048
5,explosion_512_overlap_true,old,554337.5,503031.2,584337.5,1214616.9,923625.0,9,27,9,337392,337392
5,explosion_512_overlap_true,new,343725.0,329793.8,387931.2,753694.4,1489562.9,5,27,5,28528,28528
5,speed_install,old,1387.5,1193.8,2100.0,3100.4,720720.7,8,0,0,378,0
5,speed_install,new,2775.0,1968.8,3050.0,6152.8,360360.4,9,1,0,778,128
5,speed_read_default_receiver_false,old,30602.3,29997.3,32664.8,67112.1,4182686.2,0,0,0,0,0
5,speed_read_default_receiver_false,new,30555.1,27843.4,34244.5,67018.7,4189156.4,0,0,0,0,0
5,speed_read_default_receiver_true,old,49591.8,47158.6,51573.4,108693.7,2581072.0,128,0,128,5120,5120
5,speed_read_default_receiver_true,new,50071.9,46094.9,52428.1,109468.8,2556325.3,128,0,128,5120,5120
5,speed_read_active_receiver_false,old,57134.4,55159.4,60099.2,125219.6,2240332.5,128,0,128,512,512
5,speed_read_active_receiver_false,new,50380.9,49095.7,53091.0,110321.9,2540647.4,0,0,0,0,0
5,speed_read_active_receiver_true,old,77189.8,73658.2,80982.4,169026.1,1658249.2,256,0,256,5632,5632
5,speed_read_active_receiver_true,new,69680.9,66187.5,71278.1,152776.3,1836946.3,128,0,128,5120,5120
5,speed_read_inactive_receiver_false,old,41931.6,41003.1,47883.2,91760.4,3052587.5,128,0,128,512,512
5,speed_read_inactive_receiver_false,new,35457.4,34952.7,36614.8,77553.0,3609963.5,0,0,0,0,0
5,speed_read_inactive_receiver_true,old,60916.0,58008.6,64087.9,133542.6,2101253.6,256,0,256,5632,5632
5,speed_read_inactive_receiver_true,new,53515.6,52752.7,54470.7,117159.8,2391824.8,128,0,128,5120,5120
5,speed_read_cleared_receiver_false,old,41044.5,38596.5,42475.8,89911.0,3118564.1,128,0,128,512,512
5,speed_read_cleared_receiver_false,new,35908.6,33823.8,39005.9,78665.9,3564606.3,0,0,0,0,0
5,speed_read_cleared_receiver_true,old,59969.1,58856.6,62978.1,131487.4,2134431.1,256,0,256,5632,5632
5,speed_read_cleared_receiver_true,new,55085.2,53224.2,56305.1,120743.9,2323675.0,128,0,128,5120,5120
