run,scenario,implementation,ns_per_op,ns_min,ns_max,thread_cycles_per_op,units_per_second,allocations,reallocations,frees,allocated_bytes,freed_bytes
1,explosion_16_overlap_true,old,12225.0,10181.2,15168.8,25818.7,1308793.5,5,7,5,20592,20592
1,explosion_16_overlap_true,new,11043.8,8843.8,14575.0,24350.8,1448783.2,5,7,5,20592,20592
1,explosion_128_overlap_false,old,185487.5,176581.2,198475.0,406678.7,690073.5,5,24,5,696944,696944
1,explosion_128_overlap_false,new,179543.8,159481.2,206281.2,392397.4,712918.2,5,24,5,696944,696944
1,explosion_128_overlap_true,old,68993.8,56662.5,78425.0,151262.9,1855240.5,5,19,5,22384,22384
1,explosion_128_overlap_true,new,49706.2,49137.5,67912.5,109214.9,2575128.9,5,19,5,22384,22384
1,explosion_512_overlap_false,old,2201637.5,2108787.5,2214706.2,4817792.0,232554.2,5,34,5,2792048,2792048
1,explosion_512_overlap_false,new,1672193.8,1585525.0,1697787.5,3664195.8,306184.6,5,34,5,2792048,2792048
1,explosion_512_overlap_true,old,344137.5,320900.0,353456.2,754256.8,1487777.4,5,27,5,28528,28528
1,explosion_512_overlap_true,new,247812.5,236325.0,256637.5,543289.9,2066078.2,5,27,5,28528,28528
1,actor_1_children_0,old,5206.2,5193.8,7262.5,11537.4,192076.8,8,4,8,26536,26536
1,actor_1_children_0,new,4843.8,4531.2,9218.8,10755.5,206451.6,6,4,6,26522,26522
1,actor_1_children_4,old,16375.0,14700.0,21262.5,36080.3,61068.7,25,5,25,56632,56632
1,actor_1_children_4,new,12312.5,12250.0,16931.2,27163.1,81218.3,15,5,15,56562,56562
1,actor_8_children_0,old,276150.0,258743.8,311037.5,605134.1,28969.8,112,25,112,524836,524836
1,actor_8_children_0,new,193212.5,162168.8,220518.8,422249.4,41405.2,68,20,68,438875,438875
1,actor_8_children_4,old,319862.5,291825.0,335506.2,698572.5,25010.7,241,37,241,647720,647720
