run,case,variant,ns,min_ns,max_ns,cycles,throughput,allocs,reallocs,frees,allocated_bytes,freed_bytes
pilot2,unordered7_4096,after,122690.8,121890.0,127267.7,268875.6,33384737.4,0,0,0,0,0
pilot2,unordered7_4096,before,136668.8,130682.6,148895.5,299319.0,29970274.8,0,0,0,0,0
pilot2,wide_unordered7,after,25317.0,24907.2,27153.3,55504.0,40447103.9,0,0,0,0,0
pilot2,wide_unordered7,before,28965.5,28699.6,29347.5,63491.8,35352458.0,0,0,0,0,0
pilot2,ordered_z1024,after,24710.8,24378.1,26707.0,54172.4,41439344.8,0,0,0,0,0
pilot2,ordered_z1024,before,26294.2,25356.7,28943.1,57643.3,38944001.4,0,0,0,0,0
pilot2,late7_1024,after,24548.3,24296.4,25453.9,53820.6,41713656.6,0,0,0,0,0
pilot2,late7_1024,before,26891.0,26626.8,28425.8,58940.7,38079632.8,0,0,0,0,0
pilot2,unordered128,after,130942.5,130538.3,132844.9,286845.7,31280898.7,0,0,0,0,0
pilot2,unordered128,before,133989.6,132711.8,140775.2,293497.5,30569548.0,0,0,0,0,0
pilot3,sorted1024,before,1692.9,1672.5,1890.6,3711.7,604863360.4,0,0,0,0,0
pilot3,sorted1024,after,1821.5,1749.6,1896.8,3993.4,562171319.8,0,0,0,0,0
pilot3,sparse7_1024,before,9613.1,9292.2,10270.9,21071.4,106521465.3,0,0,0,0,0
pilot3,sparse7_1024,after,9154.8,9106.5,9496.6,20057.4,111853773.9,0,0,0,0,0
pilot3,dense65_1024,before,9836.3,9529.8,10835.5,21567.0,104104404.6,0,0,0,0,0
pilot3,dense65_1024,after,9712.6,9490.1,10189.7,21280.2,105430085.4,0,0,0,0,0
pilot3,dense128_4096,before,46868.3,46190.1,51668.0,102674.3,87393850.7,0,0,0,0,0
pilot3,dense128_4096,after,46840.9,46381.9,47702.5,102615.7,87444913.1,0,0,0,0,0
pilot3,unordered7_64,before,1118.5,1052.3,1185.1,2451.5,57217941.7,0,0,0,0,0
pilot3,unordered7_64,after,894.1,846.2,976.5,1961.5,71582971.5,0,0,0,0,0
pilot3,unordered7_1024,before,27499.0,26965.0,29236.3,60257.5,37237652.9,0,0,0,0,0
pilot3,unordered7_1024,after,25203.2,24785.3,26255.1,55254.6,40629764.1,0,0,0,0,0
pilot3,unordered7_4096,before,133401.6,131316.3,140016.6,292369.7,30704271.2,0,0,0,0,0
pilot3,unordered7_4096,after,125250.4,122478.2,134361.4,274507.3,32702499.2,0,0,0,0,0
pilot3,wide_unordered7,before,29251.6,28554.7,29764.0,64086.7,35006647.8,0,0,0,0,0
pilot3,wide_unordered7,after,25020.6,24677.5,25632.0,54826.6,40926227.9,0,0,0,0,0
pilot3,ordered_z1024,before,25224.0,24684.7,27457.3,55268.4,40596337.7,0,0,0,0,0
pilot3,ordered_z1024,after,25087.8,24597.2,26105.8,55005.2,40816703.1,0,0,0,0,0
pilot3,late7_1024,before,28801.2,28354.3,30198.8,63097.9,35554048.6,0,0,0,0,0
pilot3,late7_1024,after,26221.5,25880.1,26588.5,57464.7,39051873.6,0,0,0,0,0
pilot3,unordered128,before,134912.2,134538.3,138605.5,295630.6,30360479.2,0,0,0,0,0
pilot3,unordered128,after,132963.9,132348.6,137802.1,291319.6,30805350.2,0,0,0,0,0
run1,sorted1024,before,2111.1,2035.0,2199.5,4627.1,485063071.6,0,0,0,0,0
run1,sorted1024,after,2138.8,2059.7,2171.6,4685.9,478777231.8,0,0,0,0,0
run1,sparse7_1024,before,11532.0,11236.9,11682.8,25269.4,88796387.0,0,0,0,0,0
run1,sparse7_1024,after,11243.1,10813.6,11637.9,24637.5,91078058.9,0,0,0,0,0
run1,dense65_1024,before,11731.7,11620.3,11818.6,25707.3,87284910.8,0,0,0,0,0
run1,dense65_1024,after,11761.0,11657.4,11942.3,25769.0,87067301.5,0,0,0,0,0
run1,dense128_4096,before,57835.5,55936.2,59358.3,126716.0,70821556.6,0,0,0,0,0
run1,dense128_4096,after,58270.1,57190.2,58622.3,127684.2,70293349.6,0,0,0,0,0
run1,unordered7_64,before,1377.9,1371.7,1406.9,3019.7,46447263.4,0,0,0,0,0
run1,unordered7_64,after,1178.1,1135.0,1219.4,2558.3,54323537.1,0,0,0,0,0
run1,unordered7_1024,before,34334.3,33417.2,34519.0,75079.3,29824375.0,0,0,0,0,0
run1,unordered7_1024,after,30938.1,30423.5,31657.5,67812.9,33098369.6,0,0,0,0,0
run1,unordered7_4096,before,159743.1,158667.7,160902.4,350053.5,25641175.5,0,0,0,0,0
run1,unordered7_4096,after,148406.5,146703.6,151303.1,325220.7,27599861.3,0,0,0,0,0
run1,wide_unordered7,before,35434.0,34809.4,35901.2,77668.8,28898790.6,0,0,0,0,0
run1,wide_unordered7,after,31058.6,31042.7,31689.6,68073.9,32969953.8,0,0,0,0,0
run1,ordered_z1024,before,31090.7,30568.2,31531.5,68142.0,32935895.9,0,0,0,0,0
run1,ordered_z1024,after,29894.3,29748.9,30616.0,65522.9,34254050.4,0,0,0,0,0
run1,late7_1024,before,32899.0,32157.4,33654.9,72111.5,31125555.5,0,0,0,0,0
run1,late7_1024,after,30340.9,29872.9,30776.8,66502.0,33749864.0,0,0,0,0,0
run1,unordered128,before,164034.1,162860.7,166109.4,359446.5,24970413.0,0,0,0,0,0
run1,unordered128,after,163303.3,160885.3,167160.8,357847.5,25082159.9,0,0,0,0,0
